Obs,CustomerID,FullName,Gender,Country,OrderID,OrderDate,OrderAmount,OrderStatus,PaymentID,PaymentAmount,ProgramName,TierLevel,CallID,IssueCategory,AverageSpend,CompanyName
162,CUST00162,Robin Andrews,Male,Malaysia,ded32a49,25/09/2024,515.57,Pending,e641ede2,186.81,Gold,Gold,CALL00162,Delivery,158.77,Company 100
163,CUST00163,Paul Peterson,Other,Philippines,d0a780d4,07/11/2023,468.43,Completed,40547753,44.95,Gold,Bronze,CALL00163,Product,138.38,Company 63
164,CUST00164,Ethan Villanueva,Other,Tokelau,95da53fe,06/05/2024,113.5,Canceled,c465457d,149.68,Silver,Gold,CALL00164,Payment,471.59,Company 13
165,CUST00165,Michael Smith,Female,Jamaica,d5fb4367,01/12/2024,318.77,Completed,b6940f8b,111.31,Gold,Gold,CALL00165,Other,281.4,Company 50
166,CUST00166,Diana White,Other,Indonesia,609d1fe3,20/12/2024,724.77,Completed,a5f48908,285.3,Premium,Bronze,CALL00166,Payment,439.06,Company 57
167,CUST00167,Anne Garner,Female,Hong Kong,5b7fbda5,14/12/2022,850.69,Canceled,e2d4a9a4,167.72,Silver,Silver,CALL00167,Other,69.36,Company 87
168,CUST00168,Logan Sullivan,Male,Chad,55df8e52,13/02/2024,182.71,Pending,b89adde2,363.36,Gold,Gold,CALL00168,Payment,415.9,Company 55
169,CUST00169,Randy Warren,Female,Burkina Faso,7df346b9,17/06/2025,192.61,Completed,16ce59bf,460.38,Silver,Gold,CALL00169,Delivery,380.16,Company 92
170,CUST00170,Mark Ferguson,Female,Algeria,ab38e30e,26/03/2025,596.28,Canceled,7acf8a2b,412.53,Gold,Bronze,CALL00170,Delivery,409.98,Company 54
171,CUST00171,Jason Castro,Male,Faroe Islands,a51f435a,07/11/2024,798.05,Pending,05d06a52,238.51,Silver,Gold,CALL00171,Product,461.92,Company 42
172,CUST00172,Alison Compton,Female,Qatar,b572d49c,14/05/2023,462.97,Pending,61e24726,155.8,Premium,Gold,CALL00172,Other,439.42,Company 55
173,CUST00173,Andrea Harrison,Male,Iceland,959a696c,30/05/2023,615.2,Completed,c79db701,463.96,Gold,Silver,CALL00173,Product,336.16,Company 43
174,CUST00174,Krista Martinez,Other,Somalia,21e215ec,21/03/2024,676.85,Pending,3a834db1,211.25,Gold,Gold,CALL00174,Other,358.32,Company 94
175,CUST00175,Brittney Townsend,Other,Sri Lanka,7871cd34,05/12/2023,246.19,Pending,d8d4debd,95.53,Gold,Gold,CALL00175,Payment,283.81,Company 44
176,CUST00176,Chad Roach,Female,Cape Verde,938df749,04/03/2025,146.49,Canceled,98b93d6d,296.71,Premium,Bronze,CALL00176,Other,167.38,Company 2
177,CUST00177,Ricardo Hunter,Other,Tunisia,bfc37991,01/06/2024,175.2,Completed,ff432c04,413.99,Premium,Gold,CALL00177,Product,187.5,Company 35
178,CUST00178,Sara Barrett,Male,Swaziland,6f2c3e93,06/11/2023,365.45,Canceled,ce4304b6,457.92,Premium,Gold,CALL00178,Payment,143.28,Company 13
179,CUST00179,Toni Davis,Other,Macedonia,25f898bc,09/08/2024,656.54,Pending,331a04d8,166.24,Gold,Gold,CALL00179,Delivery,24.21,Company 42
180,CUST00180,Stephanie Pierce,Male,Nauru,befb0e9d,21/09/2022,91.84,Completed,8e261d44,423.7,Premium,Silver,CALL00180,Product,54.9,Company 36
181,CUST00181,Mrs. Emily Ingram,Other,Mongolia,4bfa7f7e,17/03/2025,295.78,Canceled,7cdda78a,240.78,Silver,Gold,CALL00181,Product,333.72,Company 26
182,CUST00182,Roger Norris,Female,Macao,23c32015,16/01/2025,123.06,Completed,dea6c909,191.06,Premium,Bronze,CALL00182,Delivery,107.23,Company 88
183,CUST00183,Nicole Johnston,Other,Liberia,e311af16,22/12/2022,721.79,Canceled,84920ce4,67.52,Silver,Bronze,CALL00183,Delivery,407.88,Company 49
184,CUST00184,Yolanda Warren,Other,Kazakhstan,fd510d87,09/10/2023,255.06,Pending,c9757a1c,110.46,Premium,Gold,CALL00184,Other,399.39,Company 60
185,CUST00185,Anthony Rush,Other,Saint Lucia,1545d4ce,21/09/2024,994.02,Canceled,6fd28170,251.36,Premium,Bronze,CALL00185,Other,479.72,Company 16
186,CUST00186,Mary Williams,Male,Benin,e2e255e3,29/06/2024,636.44,Completed,5877ccc7,332.63,Gold,Bronze,CALL00186,Delivery,240.29,Company 84
187,CUST00187,Alison Wright,Male,Ukraine,3cbe4af5,16/06/2025,536.96,Pending,e95c3edc,324.12,Gold,Bronze,CALL00187,Payment,228.64,Company 96
188,CUST00188,Megan Salas,Female,Palau,772e735d,14/01/2023,274.67,Pending,4bb5a17d,38.63,Silver,Silver,CALL00188,Payment,136.11,Company 21
189,CUST00189,Ryan Thomas,Male,Nauru,fcae63b3,05/02/2025,992.56,Canceled,6cdfb5ea,411.4,Gold,Gold,CALL00189,Other,381.49,Company 51
190,CUST00190,Karen Shaw,Other,Saudi Arabia,61b26167,27/04/2023,763.86,Canceled,76052f37,306.99,Silver,Silver,CALL00190,Payment,101.65,Company 43
191,CUST00191,Sharon Clay,Other,Indonesia,0bbabb89,01/07/2025,381.42,Canceled,de3c498f,172.28,Silver,Silver,CALL00191,Other,264.02,Company 23
192,CUST00192,Stephen Ayala,Male,Gibraltar,efe52e49,24/05/2025,697.76,Canceled,ef7b37ff,198.25,Premium,Silver,CALL00192,Product,441.67,Company 39
193,CUST00193,Ann Nguyen,Other,Italy,b5c6b308,14/02/2025,733.62,Canceled,4557f7fe,213.98,Premium,Bronze,CALL00193,Payment,40.97,Company 56
194,CUST00194,Carlos Harris,Female,Nepal,80645a32,06/08/2022,225.65,Pending,ab734240,373.07,Silver,Bronze,CALL00194,Payment,488.39,Company 78
195,CUST00195,Christine Lopez,Female,Christmas Island,8885a72d,14/09/2024,582.15,Completed,f4fbe1a8,386.47,Premium,Silver,CALL00195,Product,199.56,Company 31
196,CUST00196,Erica Merritt,Male,Saint Kitts and Nevi,537c1f7b,27/06/2023,108.58,Pending,4632e65c,322.72,Gold,Silver,CALL00196,Payment,189.9,Company 54
197,CUST00197,Lisa Ho,Male,Isle of Man,2ba3cd90,25/06/2023,991.92,Canceled,67f17bcf,15.42,Gold,Bronze,CALL00197,Payment,305.74,Company 18
198,CUST00198,Dawn Jones,Female,Uganda,4cccabd9,02/10/2024,167.39,Canceled,227cab61,499.87,Gold,Bronze,CALL00198,Other,323.95,Company 78
199,CUST00199,Elizabeth Hardy,Female,Luxembourg,1696f583,02/02/2023,173.87,Pending,52823d8f,252.95,Gold,Bronze,CALL00199,Payment,43,Company 42
200,CUST00200,Carrie Brooks,Male,Georgia,0d9a5262,17/02/2024,706.66,Canceled,80e3f370,320.22,Premium,Gold,CALL00200,Other,285.51,Company 76
201,CUST00201,Ashley Miranda,Male,Mayotte,68a83b91,04/01/2024,19.19,Canceled,b6f5519d,171.04,Silver,Gold,CALL00201,Delivery,265.3,Company 13
202,CUST00202,Eric Mcclain,Male,New Zealand,8c9196e8,29/04/2024,482.92,Pending,92e691c0,340.86,Gold,Silver,CALL00202,Product,321.39,Company 1
203,CUST00203,Thomas Duran,Other,Lebanon,4a6bcf77,18/01/2023,882.18,Canceled,457d1916,491.51,Premium,Bronze,CALL00203,Delivery,116.7,Company 8
204,CUST00204,Bethany Garcia,Male,Cote d'Ivoire,62f37824,10/12/2024,151.42,Pending,17b50aa7,268.83,Gold,Bronze,CALL00204,Delivery,114.88,Company 46
205,CUST00205,Cynthia Bates,Male,Lithuania,5f441a14,13/07/2024,631.8,Completed,86150075,110.04,Gold,Silver,CALL00205,Payment,221.9,Company 52
206,CUST00206,Mary Chavez,Other,United Arab Emirates,83e5a253,21/10/2024,897.63,Pending,92daeea1,357.61,Gold,Gold,CALL00206,Other,284.86,Company 30
207,CUST00207,Cynthia Park,Female,Tunisia,657812f3,26/03/2025,255.31,Canceled,d1a03cca,185.5,Silver,Gold,CALL00207,Other,347.52,Company 15
208,CUST00208,Stephen Barrett,Male,Montserrat,ac4fc3f1,01/01/2025,781.18,Completed,6eba3822,483.43,Gold,Silver,CALL00208,Payment,224.26,Company 59
209,CUST00209,Timothy Johnston,Other,United Kingdom,e45af0cb,22/02/2024,514.43,Completed,5e292075,135.76,Premium,Silver,CALL00209,Payment,46.98,Company 5
210,CUST00210,Julie Gross,Male,Brunei Darussalam,fd3393dd,04/11/2024,392.03,Completed,9bcaa37a,223.73,Silver,Bronze,CALL00210,Payment,46.68,Company 45
211,CUST00211,David Figueroa,Male,Cote d'Ivoire,561e402f,31/10/2022,934.59,Canceled,4c3f7815,26.87,Gold,Gold,CALL00211,Delivery,322.22,Company 48
212,CUST00212,John Alvarez,Other,New Caledonia,0784ca99,09/02/2023,181.04,Completed,ba452aa9,208.22,Premium,Gold,CALL00212,Product,92.2,Company 93
213,CUST00213,Jeanne Mejia,Female,Nicaragua,ffaddd6f,19/02/2024,269.56,Pending,c455bd7c,462.11,Gold,Silver,CALL00213,Other,80.01,Company 84
214,CUST00214,Barbara Gates,Other,Bahamas,422f4444,31/03/2024,769.44,Canceled,1578101f,188.82,Silver,Gold,CALL00214,Payment,162.21,Company 38
215,CUST00215,William Gonzalez,Male,Papua New Guinea,699d75c6,13/04/2024,284.69,Completed,fe594c2a,60.95,Silver,Silver,CALL00215,Payment,365.57,Company 93
216,CUST00216,Michael Wise,Female,Iran,2ba4a1fe,09/06/2025,333.48,Completed,72499a5b,78.94,Premium,Gold,CALL00216,Product,404.4,Company 30
217,CUST00217,Gina Randall,Other,Luxembourg,1988b178,26/02/2025,701.69,Pending,37b325b8,238.46,Silver,Silver,CALL00217,Product,419.39,Company 15
218,CUST00218,Richard Williams,Other,Niue,2698a7d1,31/12/2024,458.84,Completed,aedb35bf,403.33,Gold,Silver,CALL00218,Other,40.06,Company 19
219,CUST00219,Amy Roth,Female,Falkland Islands (Ma,47036440,13/01/2023,710.82,Canceled,09f56125,298.83,Premium,Bronze,CALL00219,Payment,212.85,Company 56
220,CUST00220,Jessica Frost,Male,Cambodia,893cbc07,03/03/2024,175.29,Completed,527fda7a,319.98,Gold,Bronze,CALL00220,Product,490.2,Company 3
221,CUST00221,Amanda White,Other,Christmas Island,ed98f702,21/12/2024,900.9,Canceled,72c7fba6,283.29,Premium,Bronze,CALL00221,Other,428.09,Company 42
222,CUST00222,Jeffrey Cook,Other,Dominica,139a28d7,10/12/2024,631.26,Canceled,38db21bf,498.02,Silver,Bronze,CALL00222,Other,155.21,Company 29
223,CUST00223,John Zamora,Other,Senegal,70bdcf4e,16/03/2023,165.74,Canceled,8cd75d3b,38.8,Gold,Silver,CALL00223,Payment,451.62,Company 73
224,CUST00224,Margaret Carr,Male,Ukraine,1aa89cd9,23/06/2024,12.54,Completed,56156dea,218.39,Silver,Bronze,CALL00224,Payment,442.31,Company 76
225,CUST00225,Joseph Mendoza,Other,San Marino,9e731d38,16/06/2024,931.85,Pending,081d8afd,258.48,Gold,Bronze,CALL00225,Other,343.01,Company 42
226,CUST00226,Seth Sims,Female,Hungary,6e242faa,26/05/2025,255.78,Completed,8.66E+10,444.29,Gold,Gold,CALL00226,Other,110.46,Company 86
227,CUST00227,Justin Jones,Female,Switzerland,3da83730,24/08/2022,676.59,Pending,7b06da53,216.27,Gold,Silver,CALL00227,Payment,248.76,Company 54
228,CUST00228,Rebecca Dougherty,Other,Pitcairn Islands,d3f5ea3f,27/05/2025,878.22,Pending,07c228a1,74.8,Silver,Gold,CALL00228,Product,462.66,Company 78
229,CUST00229,Arthur Wiggins,Other,France,708c6d72,01/09/2024,208.66,Pending,05b68fad,447.11,Premium,Silver,CALL00229,Delivery,382.48,Company 62
230,CUST00230,Dominique Mcpherson,Female,Marshall Islands,0b8c8b7d,24/03/2025,972.14,Completed,a9d16b8a,105.9,Premium,Bronze,CALL00230,Delivery,76.44,Company 3
231,CUST00231,Theresa Reilly,Female,Kiribati,c7a5c3e7,03/05/2024,933.07,Completed,4e0a9be1,88.19,Premium,Gold,CALL00231,Payment,85.29,Company 61
232,CUST00232,Courtney Walls,Other,Guatemala,44ed83a7,29/06/2025,761.34,Canceled,865a56b9,478.73,Gold,Silver,CALL00232,Delivery,452.53,Company 15
233,CUST00233,Stephen Figueroa,Female,Saudi Arabia,1651f602,19/02/2024,497.11,Completed,e42b3eba,111.49,Premium,Gold,CALL00233,Other,352.53,Company 81
234,CUST00234,Justin Page,Male,Liechtenstein,bd6d78e5,16/01/2024,898.31,Canceled,7119eb0d,174.09,Silver,Gold,CALL00234,Delivery,130.58,Company 96
235,CUST00235,Andrea Reese DDS,Male,Italy,33a2f344,21/06/2024,584.96,Canceled,e70fa929,37.67,Premium,Gold,CALL00235,Product,93.81,Company 70
236,CUST00236,Pamela White,Male,Cuba,d2768375,17/10/2023,440.63,Pending,52020fdd,163.77,Silver,Bronze,CALL00236,Payment,361.7,Company 98
237,CUST00237,Sandra Fox,Male,Togo,cded99f1,28/10/2024,324.88,Canceled,aeca66fb,131.03,Silver,Silver,CALL00237,Payment,481.91,Company 72
238,CUST00238,Blake Vazquez,Female,Uruguay,fd596d27,03/05/2024,163.86,Pending,2df1b58f,415.79,Silver,Bronze,CALL00238,Payment,112.41,Company 54
239,CUST00239,Charles Francis,Male,Thailand,4c3b7ed5,10/02/2024,215.56,Canceled,be1d6122,382.76,Silver,Gold,CALL00239,Delivery,403.57,Company 20
240,CUST00240,Ashley Davenport,Other,Greece,cab234bc,26/01/2025,49.93,Pending,44c64bf0,239.17,Premium,Bronze,CALL00240,Delivery,33.48,Company 48
241,CUST00241,Sarah Perez,Other,Saint Vincent and th,400ab8ba,11/06/2024,58.46,Pending,bd9f4ec5,345.61,Premium,Silver,CALL00241,Delivery,315.96,Company 12
242,CUST00242,Ryan Powell,Male,Seychelles,1b734404,31/05/2024,457.68,Completed,64c09fd6,11.64,Gold,Silver,CALL00242,Delivery,134.66,Company 69
243,CUST00243,Tommy Johnson,Other,Guam,8fb4c27a,09/05/2025,21.84,Canceled,1.87E+09,296.71,Gold,Silver,CALL00243,Product,191.65,Company 8
244,CUST00244,Samuel Ramos,Male,Lebanon,eb0ac1f3,22/11/2023,93.2,Completed,53fe1ff7,76.83,Premium,Gold,CALL00244,Other,132.55,Company 38
245,CUST00245,Jamie Rhodes,Male,Dominica,48aed1ff,31/01/2025,811.21,Completed,b4ccc6e0,54.14,Gold,Bronze,CALL00245,Payment,473.52,Company 65
246,CUST00246,Alejandro Nguyen,Male,Portugal,1c299305,03/07/2024,60.13,Pending,0f712dcf,409.77,Gold,Bronze,CALL00246,Other,45.69,Company 96
247,CUST00247,Elijah Montes,Other,Mongolia,6.72E+74,13/08/2024,432.4,Completed,1ac0a366,196.97,Premium,Silver,CALL00247,Product,345.78,Company 16
248,CUST00248,Elizabeth Alvarado,Other,Haiti,3dfe037e,17/05/2024,617.97,Canceled,d8c738bf,359.68,Gold,Gold,CALL00248,Delivery,466.63,Company 22
249,CUST00249,Jennifer Dalton,Male,Oman,548b448b,01/08/2024,96.84,Canceled,59cbcf2f,188.15,Premium,Gold,CALL00249,Delivery,28.36,Company 1
250,CUST00250,Diana Pierce,Male,Dominica,aba8fdef,11/06/2023,796.9,Pending,4b2817ec,62.05,Premium,Gold,CALL00250,Other,290.68,Company 55
251,CUST00251,Natasha Walls,Male,Angola,9379fe2b,22/06/2025,913.55,Canceled,3cbc99aa,98.37,Premium,Bronze,CALL00251,Payment,392.24,Company 61
252,CUST00252,James Fowler,Male,Tonga,824fa3a1,12/05/2025,39.01,Canceled,e2202e68,207.2,Silver,Silver,CALL00252,Other,345.46,Company 28
253,CUST00253,Faith Henderson,Female,Rwanda,42d526cd,13/03/2025,974.24,Canceled,5c469b47,185.1,Silver,Silver,CALL00253,Other,448.98,Company 32
254,CUST00254,Shane Anderson,Male,Iran,61b99aea,08/09/2024,766.41,Completed,2cd67ce3,25.93,Premium,Gold,CALL00254,Product,180.13,Company 99
255,CUST00255,Keith Smith,Other,Cuba,c813bb81,07/08/2022,596.59,Canceled,30e553f3,51.1,Premium,Silver,CALL00255,Payment,275.56,Company 55
256,CUST00256,Charles Roberts,Male,Netherlands,2b7117d3,12/09/2022,948.08,Pending,2a2c04c9,295.72,Gold,Bronze,CALL00256,Product,382.11,Company 49
257,CUST00257,Brandi Mcclain,Female,Germany,d2140d94,01/07/2024,183.8,Canceled,0a2da7d7,187.93,Premium,Bronze,CALL00257,Product,359.84,Company 77
258,CUST00258,Brittany Farrell,Other,Russian Federation,ba250b54,20/11/2023,10.68,Pending,7450436b,354.36,Gold,Bronze,CALL00258,Payment,401.35,Company 36
259,CUST00259,Brandon Oneill,Female,Belgium,28780ad7,04/09/2022,31.69,Canceled,28c70dd2,426.75,Gold,Gold,CALL00259,Delivery,437.81,Company 67
260,CUST00260,Abigail Booker,Male,Christmas Island,b0058ba0,13/04/2024,960.95,Pending,8da84e96,167.54,Premium,Gold,CALL00260,Other,347.33,Company 21
261,CUST00261,Carla Chan,Other,Saudi Arabia,541fe88b,05/10/2024,329.38,Pending,2053aa27,69.39,Premium,Silver,CALL00261,Payment,192.57,Company 81
262,CUST00262,Jose Mcpherson,Male,Madagascar,da21d378,05/02/2023,324.11,Pending,9184cfc2,50.68,Gold,Silver,CALL00262,Product,195.64,Company 23
263,CUST00263,Heather Richards,Other,Jordan,052f47cd,08/05/2023,816.31,Canceled,a80400dd,403.31,Silver,Bronze,CALL00263,Product,125.75,Company 14
264,CUST00264,Jared Sandoval,Other,Jordan,76d03658,27/04/2025,949.3,Completed,a5bdd6d7,88.32,Silver,Silver,CALL00264,Product,38.13,Company 88
265,CUST00265,Alex Martin,Other,Thailand,a912b91d,03/08/2023,606.36,Completed,be16cec7,96.46,Gold,Gold,CALL00265,Delivery,474.73,Company 6
266,CUST00266,Mr. Kevin Carr,Female,Kiribati,a60f1278,20/07/2024,747.89,Completed,1330fd32,47.61,Silver,Gold,CALL00266,Payment,52.78,Company 5
267,CUST00267,Jeffrey Romero,Male,Cayman Islands,9c1417a7,14/07/2023,711.88,Completed,003b8546,121.48,Premium,Silver,CALL00267,Delivery,467.71,Company 95
268,CUST00268,Justin Kidd,Female,Guam,4fecd3ed,26/06/2023,356.98,Pending,11467e1e,150.81,Premium,Bronze,CALL00268,Product,362.77,Company 6
269,CUST00269,Shelly Munoz,Female,Russian Federation,fb301050,09/12/2024,498.15,Canceled,294c0973,252.34,Silver,Silver,CALL00269,Other,434.79,Company 33
270,CUST00270,Jack Fuentes,Male,Isle of Man,a92c11f3,19/07/2023,760.66,Pending,41b8d011,146.78,Premium,Bronze,CALL00270,Product,63.15,Company 72
271,CUST00271,Jessica Carrillo,Male,Uruguay,b2c326c0,20/09/2023,325.53,Canceled,d69aeba1,172.56,Silver,Silver,CALL00271,Delivery,415.1,Company 98
272,CUST00272,Lori Montgomery,Male,Mexico,10d752d5,09/07/2024,551.58,Canceled,a9937aa5,142.93,Gold,Bronze,CALL00272,Other,177.13,Company 80
273,CUST00273,Kimberly Green,Other,Rwanda,72b7ae27,25/09/2023,943.02,Pending,98c42089,87.09,Premium,Gold,CALL00273,Payment,154.24,Company 49
274,CUST00274,Michelle Stone,Female,Iraq,b378125c,21/06/2025,974.65,Pending,2bb423e3,137.67,Premium,Silver,CALL00274,Payment,93.74,Company 74
275,CUST00275,Melissa Gould PhD,Female,Bouvet Island (Bouve,32d98aa3,05/12/2022,288.71,Pending,c7a17b79,244.3,Gold,Bronze,CALL00275,Other,351.53,Company 19
276,CUST00276,Eric Brooks,Female,Georgia,fe4fbc98,10/05/2025,63.96,Canceled,beaa40cf,491.08,Silver,Bronze,CALL00276,Delivery,285.74,Company 57
277,CUST00277,Kathy Murray,Female,Moldova,3e3a23d2,12/04/2023,106.02,Completed,37c03a1b,100.79,Gold,Silver,CALL00277,Delivery,291.2,Company 61
278,CUST00278,Amy Hudson,Female,Myanmar,2f677f44,18/05/2024,787.03,Canceled,48a0ecd6,114.46,Silver,Bronze,CALL00278,Other,443.37,Company 10
279,CUST00279,Alexander Rice,Other,French Southern Terr,b70ee2e4,26/08/2024,377.31,Pending,63c7cf96,452.47,Gold,Gold,CALL00279,Payment,423.89,Company 63
280,CUST00280,Todd Lam,Male,Myanmar,26a85d5d,03/12/2024,233.98,Completed,541e9321,332.4,Gold,Gold,CALL00280,Other,106.8,Company 57
281,CUST00281,Bradley Fields,Other,Taiwan,f222c3f5,28/08/2024,810.1,Pending,5255f880,142.85,Silver,Silver,CALL00281,Product,37.19,Company 99
282,CUST00282,Christopher Ferguso,Other,Cote d'Ivoire,30d0d179,02/04/2024,527.36,Completed,f97e26a7,27.85,Premium,Gold,CALL00282,Product,191.53,Company 34
283,CUST00283,April Alvarez,Other,British Virgin Islan,6cb6dd24,20/12/2023,305.86,Canceled,b293a9b9,30.88,Gold,Gold,CALL00283,Payment,165.49,Company 30
284,CUST00284,Alejandro Campbell,Male,Congo,f3ca8890,10/06/2024,680.76,Completed,4b981186,142.28,Premium,Gold,CALL00284,Product,98.35,Company 38
285,CUST00285,Timothy Foley,Male,Lithuania,5192dcaa,03/10/2022,810.38,Completed,ef2b8489,242.25,Silver,Bronze,CALL00285,Product,57.96,Company 45
286,CUST00286,Thomas Patel,Female,Sri Lanka,67151708,07/06/2024,630.95,Completed,90bc4799,484.15,Gold,Gold,CALL00286,Product,472.48,Company 58
287,CUST00287,David Peterson,Other,Azerbaijan,18467272,30/07/2023,394.22,Completed,a3d8a0a6,287.59,Silver,Bronze,CALL00287,Delivery,188.39,Company 55
288,CUST00288,Kristin Phillips,Female,Congo,167fa1e5,10/04/2025,703.41,Completed,d9a11e91,245.41,Gold,Silver,CALL00288,Product,144.88,Company 70
289,CUST00289,Beth Hicks,Male,Mozambique,166679d6,06/11/2024,586.85,Pending,4dacddee,187.65,Silver,Bronze,CALL00289,Delivery,269.72,Company 49
290,CUST00290,Wesley Holmes,Male,Greenland,b5a17468,05/02/2024,540.28,Canceled,c70d551a,383.17,Premium,Silver,CALL00290,Payment,146.71,Company 3
291,CUST00291,Aaron Walker,Male,Kazakhstan,f02a3f39,24/08/2023,478.32,Canceled,b3f6767f,145.07,Premium,Bronze,CALL00291,Other,450.42,Company 78
292,CUST00292,Christina Mitchell,Male,Gambia,67aaced5,30/03/2024,48.39,Pending,196bc634,435.02,Premium,Bronze,CALL00292,Other,364.81,Company 71
293,CUST00293,Vanessa Cuevas,Other,Thailand,327bf407,18/07/2022,30.03,Canceled,12ab777c,142.11,Silver,Bronze,CALL00293,Other,50.08,Company 56
294,CUST00294,James Khan,Female,Korea,0c0d4ca1,23/01/2024,143.04,Pending,8a1285bb,217.1,Premium,Gold,CALL00294,Product,163.84,Company 92
295,CUST00295,Taylor Brooks,Male,Oman,14fe4b32,12/03/2023,649.1,Pending,3b6f0118,398.82,Gold,Bronze,CALL00295,Payment,155.27,Company 81
296,CUST00296,Angela Hill,Female,Swaziland,25da97c1,17/11/2022,868.52,Canceled,47ee250c,24.36,Silver,Bronze,CALL00296,Payment,441.29,Company 61
297,CUST00297,Paul Wells,Male,Tunisia,dfa327cf,27/06/2024,144.29,Completed,a7c40a8a,426.3,Silver,Gold,CALL00297,Product,128.88,Company 99
298,CUST00298,Sandra Morgan,Female,Costa Rica,c4ad803d,05/06/2023,67.05,Pending,39beb243,285.41,Gold,Bronze,CALL00298,Delivery,459.97,Company 66
299,CUST00299,Keith Hayes,Female,Korea,3e26de76,09/02/2023,825.27,Completed,a966452f,202.72,Premium,Silver,CALL00299,Product,285.08,Company 71
300,CUST00300,William Anderson,Male,Macao,18b6772d,25/10/2022,493.9,Pending,17e436de,178.4,Gold,Gold,CALL00300,Payment,264.26,Company 8
301,CUST00301,James Aguirre,Male,Hungary,df43649a,04/08/2023,839.28,Pending,af142ab0,486.84,Gold,Gold,CALL00301,Other,223.08,Company 82
302,CUST00302,Seth Hill,Female,Aruba,a3d43911,17/06/2023,171.28,Completed,e2f437d7,180.14,Silver,Silver,CALL00302,Payment,279.83,Company 43
303,CUST00303,Savannah Sanders,Other,Netherlands,8253fedb,18/07/2022,276.39,Canceled,19ad110f,491.95,Premium,Bronze,CALL00303,Product,54.31,Company 10
304,CUST00304,Michael Smith,Male,Cook Islands,6ac07850,31/03/2025,479.36,Pending,4b52811d,22.04,Premium,Silver,CALL00304,Product,218.4,Company 100
305,CUST00305,Amy Benjamin,Male,American Samoa,d503ccd9,12/12/2023,715.61,Pending,1b5a4e57,230.45,Gold,Gold,CALL00305,Other,489.59,Company 55
306,CUST00306,Austin Briggs,Other,Thailand,d6d34a87,19/09/2024,259.48,Canceled,fdb0d9dc,478.95,Silver,Bronze,CALL00306,Other,452.75,Company 49
307,CUST00307,Jorge Harmon,Other,Yemen,8e882f41,25/05/2024,17.27,Canceled,3090c967,186.76,Premium,Bronze,CALL00307,Other,429.58,Company 78
308,CUST00308,Richard Williams,Male,Kenya,691eddfa,05/06/2025,305.49,Pending,20c97eb5,463.95,Gold,Gold,CALL00308,Delivery,48.38,Company 39
309,CUST00309,Brenda Harris,Male,Zambia,f0467eba,30/11/2024,284.12,Completed,9681854f,92.53,Premium,Silver,CALL00309,Product,323.44,Company 4
310,CUST00310,Leon Hamilton,Male,Liberia,2502747d,05/01/2025,767.82,Canceled,ce31bae3,339.33,Premium,Silver,CALL00310,Product,496.74,Company 42
